year,genre,parentalAdvisor,duree,themaScore,imdbRating
1946,Crime,Approved,79.0,0.2171427011489868,4.3
2000,Crime,R,120.0,0.36617112159729,4.6
1983,Crime,PG,111.0,0.3276932835578918,6.7
1974,Drama,R,95.0,0.127478539943695,6.2
2012,Romance,PG,108.0,0.3334608376026153,7.1
1994,Romance,R,102.0,0.3807054758071899,5.6
1972,Drama,PG,94.0,0.1525803357362747,5.3
2016,Documentary,Not Rated,126.0,0.2226067185401916,5.7
1966,Horror,Approved,90.0,0.2330793738365173,6.1
1948,Comedy,Approved,82.0,0.1719764173030853,6.7
1950,Comedy,Approved,82.0,0.1645833551883697,5.9
1952,Drama,Approved,117.0,0.0871326178312301,7.2
1935,Drama,Approved,84.0,0.2179245799779892,6.8
2013,Drama,R,100.0,0.2718658447265625,5.8
2013,Drama,Not Rated,90.0,0.1482326686382293,7.7
2014,Thriller,Not Rated,104.0,0.167717695236206,7.2
1985,Adventure,PG-13,100.0,0.2346294522285461,5.2
1949,Crime,Approved,78.0,0.2554310858249664,6.4
1971,Crime,R,81.0,0.28745037317276,6.9
1988,Adventure,R,96.0,0.241216778755188,4.2
2012,Documentary,Not Rated,105.0,0.1535517275333404,6.3
2010,Documentary,R,102.0,0.2868791222572326,4.7
1980,Comedy,R,89.0,0.2062105238437652,5.0
1975,Crime,R,99.0,0.1984191238880157,5.7
2001,Drama,PG,117.0,0.3420624732971191,5.8
2016,Documentary,Not Rated,95.0,0.2781846225261688,4.2
2003,Drama,PG-13,101.0,0.1482326686382293,5.5
1991,Crime,R,90.0,0.3622389435768127,4.4
2005,Romance,R,91.0,0.2285546660423278,4.3
1991,Comedy,R,94.0,0.3039429783821106,6.7
2011,Documentary,Not Rated,98.0,0.189324140548706,6.6
1986,Drama,R,86.0,0.2183176577091217,5.9
2009,Drama,Not Rated,90.0,0.4477594494819641,5.9
1985,Drama,PG-13,136.0,0.1671841144561767,6.6
1999,Drama,Not Rated,148.0,0.1482326686382293,4.1
2014,Drama,Not Rated,91.0,0.1329527795314788,4.3
2011,Documentary,R,99.0,0.4299065470695495,5.7
2010,Drama,PG-13,100.0,0.291491687297821,6.1
1955,Drama,Approved,107.0,0.1116381734609603,7.0
2010,Thriller,R,90.0,0.0647401064634323,4.8
2014,Drama,Not Rated,126.0,0.1272408962249755,7.8
2006,Drama,Not Rated,112.0,0.2920161187648773,7.4
2011,Documentary,R,100.0,0.2868791222572326,5.8
2014,Documentary,PG-13,94.0,0.3407728374004364,6.3
1980,Comedy,R,99.0,0.1291310787200927,6.0
1960,Crime,Not Rated,125.0,0.2117798030376434,5.6
1937,Drama,Approved,92.0,0.3519007265567779,7.7
1984,Comedy,R,96.0,0.1042085140943527,5.5
2013,Horror,PG-13,112.0,0.0846277177333831,5.2
1998,Crime,R,85.0,0.135640949010849,3.7
2009,Comedy,Not Rated,101.0,0.1121366173028945,7.0
2010,Documentary,Not Rated,93.0,0.2328463792800903,6.0
2015,Documentary,R,85.0,0.0938462391495704,5.5
1972,Horror,PG-13,91.0,0.2658634483814239,6.1
2001,Crime,R,92.0,0.2494319975376129,3.1
2006,Comedy,PG-13,102.0,0.1863505244255066,5.5
1973,Thriller,R,78.0,0.2408580034971237,4.6
1996,Comedy,R,98.0,0.1928830742835998,4.0
2014,Documentary,Not Rated,79.0,0.0879985094070434,3.8
2016,Comedy,Not Rated,90.0,0.2701859474182129,7.3
2009,Documentary,Not Rated,106.0,0.2868791222572326,7.0
1965,Thriller,Not Rated,114.0,0.1623972058296203,5.3
2012,Thriller,Not Rated,111.0,0.301913857460022,6.8
2000,Drama,R,93.0,0.2912946939468384,6.0
1988,Thriller,PG,107.0,0.3487294316291809,6.9
1953,Adventure,Approved,103.0,0.1479693353176117,6.5
2001,Documentary,Not Rated,98.0,0.3629853129386902,6.8
1980,Horror,Not Rated,96.0,0.2681081295013428,3.1
1977,Thriller,R,100.0,0.1196857318282127,5.6
2014,Documentary,PG,88.0,0.2226067185401916,7.1
1997,Comedy,Not Rated,95.0,0.0801591947674751,5.2
2015,Documentary,R,97.0,0.3794883489608764,6.8
1998,Romance,R,100.0,0.2029213607311248,6.6
1991,Drama,Not Rated,104.0,0.1651889979839325,6.8
2011,Comedy,PG-13,88.0,0.243649274110794,7.0
2016,Adventure,PG,90.0,0.234883427619934,5.9
1965,Crime,Not Rated,105.0,0.1608159393072128,5.9
2010,Documentary,Not Rated,82.0,0.2868791222572326,7.1
2001,Romance,PG,90.0,0.3104577660560608,6.9
1934,Comedy,Approved,78.0,0.1896716803312301,6.1
2000,Drama,R,90.0,0.2754703164100647,4.5
1975,Horror,R,94.0,0.2785853743553161,6.1
2004,Thriller,Not Rated,83.0,0.1320404559373855,7.2
1985,Drama,R,90.0,0.3188901543617248,5.7
2008,Romance,PG,100.0,0.2097987681627273,5.7
2016,Drama,Not Rated,105.0,0.118205651640892,5.5
1975,Comedy,R,110.0,0.2043329179286956,6.4
2008,Comedy,R,88.0,0.2005148977041244,4.8
2011,Documentary,R,83.0,0.2226067185401916,4.2
2013,Drama,Not Rated,122.0,0.1163004711270332,6.4
1998,Thriller,R,104.0,0.2328278422355651,4.8
2011,Comedy,PG-13,82.0,0.205340951681137,6.5
2007,Drama,PG-13,94.0,0.3080091476440429,3.5
1973,Comedy,R,97.0,0.2389640510082245,5.6
1991,Comedy,R,91.0,0.2763589024543762,7.0
1974,Crime,R,112.0,0.271160364151001,5.1
2012,Comedy,Not Rated,90.0,0.1963292062282562,2.9
1972,Romance,R,104.0,0.3302633762359619,7.3
2014,Comedy,Not Rated,144.0,0.1921096891164779,4.0
1967,Drama,Not Rated,46.0,0.2284106016159057,6.3
1999,Documentary,R,98.0,0.2226067185401916,7.3
2013,Documentary,R,90.0,0.1375217139720916,5.3
1994,Thriller,R,90.0,0.3158007264137268,5.5
1936,Romance,Approved,72.0,0.1687424182891845,5.5
2004,Drama,Not Rated,97.0,0.3409209251403808,6.4
1998,Thriller,R,97.0,0.1235216557979583,5.4
2007,Drama,R,114.0,0.1466309875249862,5.4
1995,Drama,R,98.0,0.2444270253181457,4.5
1990,Romance,Not Rated,118.0,0.2283798456192016,6.8
2001,Drama,Not Rated,86.0,0.1058377921581268,6.4
1994,Documentary,PG-13,87.0,0.223693236708641,7.1
1950,Crime,Approved,96.0,0.1642614305019378,7.2
1970,Comedy,R,94.0,0.1524367034435272,4.4
1940,Comedy,Approved,88.0,0.2287843525409698,6.7
2011,Drama,Not Rated,70.0,0.3080091476440429,8.2
1954,Comedy,Approved,86.0,0.1790933907032013,6.7
1999,Comedy,PG-13,91.0,0.1331503987312317,5.7
2016,Drama,Not Rated,91.0,0.1482326686382293,7.6
1990,Comedy,R,103.0,0.1758221387863159,7.4
1990,Comedy,R,97.0,0.1592445522546768,5.2
2006,Drama,R,90.0,0.1804845929145813,6.3
2008,Thriller,Not Rated,95.0,0.2167204022407531,6.5
2015,Documentary,Not Rated,99.0,0.2053456902503967,5.2
2015,Drama,Not Rated,83.0,0.3080091476440429,6.6
1972,Drama,PG,97.0,0.232080340385437,6.1
1978,Crime,PG,127.0,0.2713747024536133,5.9
1972,Crime,R,90.0,0.3458423614501953,6.6
2007,Drama,PG-13,93.0,0.1995216757059097,6.5
1934,Romance,Approved,87.0,0.3947859406471252,6.2
1981,Crime,Not Rated,100.0,0.3713214099407196,7.5
2004,Romance,R,91.0,0.2283798456192016,6.4
2011,Documentary,PG-13,108.0,0.1643235683441162,6.6
1997,Crime,R,89.0,0.2734115123748779,5.2
2003,Documentary,R,83.0,0.4699817597866058,6.8
1958,Crime,Not Rated,60.0,0.2759436070919037,5.4
2009,Crime,PG-13,119.0,0.3634361624717712,7.5
2005,Crime,R,92.0,0.333513081073761,5.3
2001,Crime,R,93.0,0.1673985421657562,3.1
1998,Drama,R,94.0,0.1441775411367416,4.1
2015,Drama,Not Rated,84.0,0.1685261875391006,3.8
1971,Comedy,R,81.0,0.1022954210639,4.6
2012,Thriller,PG,90.0,0.2321430891752243,6.7
2001,Drama,R,92.0,0.3080091476440429,5.1
1979,Romance,PG,102.0,0.2092218995094299,5.4
2011,Comedy,R,95.0,0.1171996444463729,5.7
1989,Thriller,R,95.0,0.3112409710884094,5.0
2005,Documentary,Not Rated,100.0,0.1528613567352295,6.7
1980,Romance,R,115.0,0.2680948376655578,5.9
2016,Documentary,R,99.0,0.1633314788341522,5.5
2011,Drama,Not Rated,68.0,0.100597396492958,7.0
2006,Drama,Not Rated,83.0,0.113552838563919,6.3
2008,Drama,R,91.0,0.1482326686382293,5.8
1968,Crime,Not Rated,94.0,0.3422362208366394,7.2
1965,Crime,Not Rated,93.0,0.3217729330062866,6.4
1988,Comedy,R,90.0,0.0727664679288864,5.1
2009,Documentary,R,79.0,0.1139568239450454,4.9
1971,Drama,R,89.0,0.2764542996883392,5.2
2003,Horror,R,84.0,0.2213705629110336,3.6
2006,Crime,Not Rated,93.0,0.1996423155069351,5.5
1981,Romance,Not Rated,142.0,0.1589048057794571,6.2
2009,Documentary,Not Rated,90.0,0.2241643667221069,5.5
1996,Thriller,R,103.0,0.2004493325948715,5.7
1967,Drama,PG,80.0,0.1046128422021865,3.8
2006,Documentary,R,88.0,0.0494072474539279,5.0
1998,Drama,R,100.0,0.1055824607610702,4.8
1996,Thriller,R,85.0,0.202068880200386,4.3
1940,Comedy,Approved,99.0,0.1880660057067871,6.4
1997,Documentary,R,105.0,0.1441213637590408,6.0
2004,Documentary,R,120.0,0.2868791222572326,5.6
1931,Drama,Approved,101.0,0.1868951320648193,6.7
1993,Crime,PG-13,115.0,0.189539760351181,7.4
2013,Drama,Not Rated,96.0,0.2033339589834213,4.2
1934,Drama,Approved,74.0,0.0294701792299747,6.0
1978,Adventure,PG-13,100.0,0.303158551454544,4.8
2011,Documentary,R,89.0,0.2470367699861526,7.3
1976,Adventure,Not Rated,87.0,0.2051682025194168,3.2
2012,Romance,Not Rated,148.0,0.2149204313755035,5.6
2002,Romance,R,83.0,0.1943897306919098,4.9
2009,Comedy,Not Rated,76.0,0.1232480853796005,2.4
2015,Adventure,Not Rated,91.0,0.272876501083374,5.2
1980,Documentary,PG,108.0,0.3128399550914764,4.7
2008,Documentary,R,93.0,0.2868791222572326,6.7
2012,Crime,Not Rated,104.0,0.246225357055664,6.4
2014,Drama,Not Rated,85.0,0.1668697297573089,7.3
2006,Documentary,Not Rated,126.0,0.386707603931427,6.1
2008,Drama,Not Rated,86.0,0.3080091476440429,6.3
1997,Documentary,Not Rated,50.0,0.0943124145269393,7.1
1973,Horror,R,91.0,0.1879562437534332,4.8
2004,Drama,R,96.0,0.3791791796684265,5.0
2010,Documentary,Not Rated,81.0,0.1205111742019653,3.1
2015,Drama,Not Rated,85.0,0.3080091476440429,4.3
2009,Drama,PG-13,90.0,0.2178230434656143,6.9
2009,Drama,PG-13,117.0,0.1221161037683487,6.3
2012,Documentary,PG-13,101.0,0.1731814593076706,5.0
2015,Documentary,Not Rated,103.0,0.4712490737438202,1.8
2002,Comedy,PG-13,101.0,0.2910522222518921,5.7
2015,Drama,PG-13,83.0,0.0538487285375595,7.6
2003,Adventure,Not Rated,102.0,0.3396216630935669,6.2
2009,Drama,Not Rated,80.0,0.2629989385604858,6.7
2010,Thriller,R,121.0,0.2959729731082916,5.4
2015,Crime,Not Rated,86.0,0.3318886756896972,3.3
2015,Documentary,Not Rated,117.0,0.1300697177648544,8.5
2002,Comedy,R,90.0,0.4244820475578308,4.1
1993,Romance,PG-13,93.0,0.348168134689331,4.6
2014,Adventure,PG,87.0,0.2750014662742615,3.8
2014,Crime,Not Rated,142.0,0.3897697329521179,5.3
1966,Adventure,Not Rated,105.0,0.1025667637586593,5.8
1976,Comedy,Not Rated,90.0,0.2325320392847061,6.8
2003,Comedy,R,98.0,0.3274044096469879,3.4
2004,Comedy,PG,88.0,0.243649274110794,7.2
1980,Horror,PG,84.0,0.3289057612419128,6.1
2016,Comedy,Not Rated,113.0,0.243649274110794,6.6
1958,Comedy,Approved,106.0,0.1930606365203857,5.9
2016,Drama,Not Rated,107.0,0.1480610966682434,6.4
2008,Drama,R,117.0,0.3080091476440429,5.7
1991,Comedy,R,118.0,0.0672604367136955,6.4
2013,Documentary,Not Rated,111.0,0.3342843055725097,6.7
2007,Horror,R,102.0,0.3308646380901336,4.7
1950,Drama,Approved,91.0,0.2656600475311279,6.1
2006,Drama,R,91.0,0.1241554915904998,5.9
1966,Crime,Approved,105.0,0.2418085038661956,6.5
2010,Documentary,Not Rated,87.0,0.2226067185401916,3.1
2011,Drama,Not Rated,97.0,0.1360129117965698,7.2
1974,Crime,PG,105.0,0.3837944567203522,6.1
1950,Crime,Approved,69.0,0.3372183740139007,6.4
2006,Drama,R,90.0,0.2118980884552002,5.4
2016,Drama,Not Rated,87.0,0.2627882063388824,7.5
2006,Comedy,PG-13,83.0,0.1011119186878204,6.3
1975,Comedy,R,105.0,0.1395363807678222,6.6
1999,Drama,R,88.0,0.1482326686382293,3.9
1993,Comedy,R,104.0,0.2016450613737106,6.1
2014,Horror,Not Rated,92.0,0.1738289445638656,5.4
1988,Romance,R,121.0,0.2176361680030822,6.0
1950,Comedy,Approved,87.0,0.209780141711235,5.7
2014,Comedy,R,90.0,0.1431175172328949,6.7
1993,Thriller,R,86.0,0.0765073597431182,4.5
1993,Comedy,R,91.0,0.2457761168479919,6.0
2003,Adventure,Not Rated,61.0,0.1725026667118072,5.2
2013,Comedy,Not Rated,138.0,0.243649274110794,7.1
2015,Horror,PG-13,102.0,0.2448174357414245,6.8
2014,Documentary,Not Rated,112.0,0.2868791222572326,5.2
2013,Documentary,R,86.0,0.3174610733985901,5.6
1988,Comedy,R,89.0,0.3676578104496002,4.8
2009,Thriller,Not Rated,93.0,0.0944040492177009,6.5
1988,Thriller,R,84.0,0.2762167453765869,3.8
1988,Drama,R,87.0,0.1777630597352981,4.7
2016,Drama,Not Rated,80.0,0.191905677318573,7.5
2016,Comedy,Not Rated,117.0,0.2172313928604126,4.6
2012,Documentary,PG-13,92.0,0.2868791222572326,6.6
2014,Comedy,R,88.0,0.2529258131980896,5.3
1955,Romance,Approved,115.0,0.3233046233654022,7.0
2005,Comedy,Not Rated,137.0,0.3252277970314026,6.6
2009,Comedy,R,90.0,0.243649274110794,3.5
1970,Comedy,R,126.0,0.215622141957283,6.9
1999,Romance,Not Rated,92.0,0.4062578082084656,6.4
1945,Comedy,Approved,62.0,0.3236744701862335,6.2
2010,Drama,Not Rated,118.0,0.1482326686382293,6.0
1998,Drama,Not Rated,96.0,0.1992127597332,5.5
2011,Comedy,PG,90.0,0.3114681839942932,5.6
2010,Drama,Not Rated,117.0,0.2714795470237732,4.7
1998,Drama,R,95.0,0.3080091476440429,4.6
2014,Horror,Not Rated,113.0,0.2448174357414245,6.6
1956,Romance,Approved,96.0,0.0914421677589416,6.1
2015,Documentary,PG-13,84.0,0.5947936177253723,3.2
2010,Documentary,PG-13,90.0,0.1316222995519638,3.3
2016,Drama,R,128.0,0.3024575710296631,5.2
2008,Drama,PG-13,90.0,0.3080091476440429,6.0
1995,Horror,R,88.0,0.1349797695875167,3.3
2008,Romance,R,110.0,0.2283798456192016,6.1
1978,Drama,PG,94.0,0.0901646986603736,6.9
2014,Drama,Not Rated,124.0,0.2203405201435089,5.0
1984,Crime,R,93.0,0.2897382974624634,6.2
1988,Horror,R,85.0,0.3421782553195953,5.7
1952,Comedy,Approved,84.0,0.0505438297986984,5.8
2006,Documentary,R,102.0,0.2868791222572326,6.4
2014,Drama,R,104.0,0.2544949352741241,4.7
1997,Drama,Not Rated,92.0,0.0938942283391952,3.7
1972,Horror,R,85.0,0.1593173444271087,4.1
1957,Drama,Approved,82.0,0.2118047773838043,5.9
1967,Adventure,Approved,84.0,0.2167951762676239,6.4
1997,Drama,PG-13,99.0,0.1372586637735366,2.6
1997,Documentary,R,88.0,0.1351552009582519,5.2
1997,Thriller,R,90.0,0.2264360338449478,4.5
1990,Comedy,R,90.0,0.2454959601163864,4.8
1988,Comedy,Not Rated,90.0,0.2157404273748397,4.6
2001,Thriller,R,90.0,0.2314901351928711,3.1
2009,Documentary,Not Rated,96.0,0.2835481464862823,2.8
2009,Documentary,Not Rated,78.0,0.3535206317901611,7.0
2015,Documentary,Not Rated,118.0,0.1824637055397033,6.9
2005,Thriller,Not Rated,93.0,0.4132466912269592,6.9
2005,Drama,R,114.0,0.3113276660442352,6.4
1971,Horror,R,87.0,0.1246639490127563,6.5
1982,Comedy,R,83.0,0.0857109278440475,5.7
2007,Drama,Not Rated,94.0,0.1057067066431045,5.7
2004,Crime,PG-13,115.0,0.338801622390747,6.5
2001,Drama,R,95.0,0.3080091476440429,5.1
2011,Documentary,R,89.0,0.5240463018417358,4.0
1985,Drama,R,85.0,0.1345243453979492,4.7
2014,Drama,PG,98.0,0.3080091476440429,5.3
1954,Crime,Approved,91.0,0.3302929997444153,6.7
2016,Drama,Not Rated,108.0,0.3080091476440429,6.0
1980,Thriller,R,85.0,0.2337932586669922,7.3
1994,Drama,PG-13,94.0,0.052021749317646,6.6
1997,Crime,Not Rated,101.0,0.2117742300033569,6.5
2012,Comedy,Not Rated,96.0,0.1667132377624511,6.0
2009,Documentary,Not Rated,144.0,0.2226067185401916,5.8
2014,Documentary,R,88.0,0.093764953315258,5.8
2016,Adventure,Not Rated,86.0,0.1820512413978576,5.7
2013,Comedy,Not Rated,87.0,0.3214841485023498,6.5
2014,Drama,PG-13,80.0,0.3080091476440429,4.8
1976,Drama,PG,87.0,0.0780278518795967,4.4
2006,Thriller,R,97.0,0.0875458791851997,4.3
1999,Comedy,PG,92.0,0.243649274110794,4.4
1982,Crime,PG,83.0,0.2391607165336609,3.6
2004,Drama,Not Rated,135.0,0.077389657497406,6.4
2010,Drama,Not Rated,82.0,0.2496961206197738,6.3
1941,Comedy,Approved,121.0,0.3402373194694519,6.8
1947,Adventure,Approved,116.0,0.2381066530942917,6.2
2004,Comedy,Not Rated,128.0,0.243649274110794,7.8
1996,Horror,R,98.0,0.2946734428405761,5.4
2005,Documentary,R,81.0,0.2868791222572326,5.9
1948,Drama,Not Rated,117.0,0.1346938163042068,7.6
1988,Crime,R,97.0,0.2966831028461456,5.9
2010,Documentary,PG,84.0,0.2422865033149719,5.7
2009,Comedy,R,92.0,0.3039429783821106,5.1
1997,Drama,Not Rated,117.0,0.1066956892609596,8.1
2008,Comedy,PG-13,97.0,0.2409599721431732,7.2
2008,Crime,PG,89.0,0.1832738667726516,4.7
1997,Comedy,R,90.0,0.2419506758451461,4.1
1992,Drama,R,108.0,0.1270814538002014,6.2
2004,Documentary,Not Rated,93.0,0.2868791222572326,6.4
1969,Thriller,PG-13,95.0,0.2314212024211883,5.5
2012,Horror,Not Rated,104.0,0.3680717945098877,6.0
1992,Thriller,R,120.0,0.2004004120826721,4.4
2009,Documentary,Not Rated,100.0,0.1615001857280731,4.1
2000,Horror,PG-13,109.0,0.3154922723770141,7.2
2009,Comedy,R,88.0,0.3387856483459472,4.3
1993,Romance,R,108.0,0.3250145018100738,7.4
1991,Romance,PG-13,143.0,0.340462863445282,5.7
1959,Drama,Approved,136.0,0.1857556998729705,7.4
1999,Romance,PG,95.0,0.2283798456192016,5.5
2013,Drama,R,84.0,0.1612551361322403,4.5
1973,Thriller,R,82.0,0.117701455950737,5.0
2005,Comedy,Not Rated,90.0,0.243649274110794,5.5
2014,Documentary,Not Rated,80.0,0.4563606083393097,4.6
1994,Drama,R,100.0,0.1137395203113555,5.5
1974,Horror,PG,91.0,0.2656096816062927,5.8
1974,Drama,R,83.0,0.2038750052452087,7.0
2016,Drama,Not Rated,80.0,0.2381098121404647,6.0
2006,Drama,R,94.0,0.0842165648937225,5.1
2014,Thriller,Not Rated,82.0,0.1008970886468887,6.7
2012,Documentary,Not Rated,70.0,0.4727862477302551,7.2
2009,Horror,Not Rated,80.0,0.2600113749504089,6.3
2008,Comedy,R,90.0,0.4008982181549072,5.2
1964,Drama,Approved,135.0,0.1802575886249542,6.1
1969,Drama,Not Rated,89.0,0.3116872608661651,6.1
2011,Horror,Not Rated,88.0,0.2614201605319977,4.8
2013,Drama,Not Rated,116.0,0.3080091476440429,6.7
2002,Documentary,Not Rated,98.0,0.3780248165130615,6.7
2009,Drama,R,80.0,0.3080091476440429,3.8
2016,Comedy,R,73.0,0.1310039162635803,4.4
1946,Crime,Approved,60.0,0.3768467307090759,6.0
1957,Crime,Approved,72.0,0.3665741086006164,6.0
2015,Thriller,Not Rated,90.0,0.2751616835594177,4.5
2002,Drama,R,90.0,0.1482326686382293,4.8
2002,Thriller,R,118.0,0.2571757435798645,5.2
2013,Comedy,PG,86.0,0.1548091620206833,3.5
1973,Crime,PG,111.0,0.4014338850975036,6.2
1978,Romance,R,94.0,0.1982494592666626,4.5
1998,Crime,R,91.0,0.4285090565681457,3.1
1944,Horror,Approved,62.0,0.1779910773038864,5.2
2010,Drama,R,98.0,0.1482326686382293,5.2
1992,Crime,PG,91.0,0.322604238986969,5.7
1943,Romance,Approved,97.0,0.078255221247673,7.5
1978,Drama,R,105.0,0.152627944946289,7.6
2011,Comedy,R,97.0,0.3668345212936401,6.7
2006,Drama,Not Rated,113.0,0.1436192989349365,6.4
1934,Drama,Approved,74.0,0.1374911665916443,6.1
2006,Drama,Not Rated,98.0,0.3080091476440429,6.1
2008,Documentary,Not Rated,110.0,0.4941959381103515,7.6
2006,Drama,Not Rated,96.0,0.2740716338157654,7.2
2012,Comedy,R,85.0,0.2155188620090484,3.3
2006,Drama,R,92.0,0.0555898919701576,6.3
1969,Drama,Not Rated,112.0,0.2142035663127899,5.9
2002,Drama,PG-13,90.0,0.3080091476440429,6.6
2015,Crime,PG,89.0,0.4276711940765381,4.2
2005,Drama,PG-13,104.0,0.2142027616500854,5.5
2012,Documentary,Not Rated,84.0,0.1551603525876999,4.7
1988,Romance,R,93.0,0.3040719628334045,7.2
2012,Documentary,Not Rated,85.0,0.4115813374519348,7.5
2010,Comedy,R,87.0,0.3039429783821106,7.2
1990,Drama,PG,94.0,0.340770810842514,5.9
2003,Drama,Not Rated,115.0,0.0141372755169868,6.9
1934,Drama,Approved,61.0,0.1589467227458953,6.1
1986,Drama,R,88.0,0.2103907167911529,5.7
2014,Drama,Not Rated,115.0,0.0470749624073505,6.2
1984,Comedy,Not Rated,100.0,0.242883414030075,5.7
1997,Adventure,R,102.0,0.3396496176719665,5.8
2008,Thriller,Not Rated,124.0,0.2469454109668731,6.7
2013,Drama,Not Rated,113.0,0.3080091476440429,6.7
1999,Documentary,R,92.0,0.5411742329597473,5.5
2012,Horror,Not Rated,82.0,0.2448174357414245,6.3
2009,Documentary,R,94.0,0.1363713443279266,3.3
2014,Comedy,Not Rated,88.0,0.1262072473764419,4.2
1977,Drama,R,93.0,0.2742246985435486,6.4
2011,Horror,Not Rated,80.0,0.1886087208986282,3.9
2010,Drama,PG,112.0,0.0915265008807182,5.0
1956,Drama,Approved,94.0,0.1173053383827209,6.1
2014,Documentary,R,95.0,0.2868791222572326,4.6
1980,Romance,PG,112.0,0.2607878446578979,7.1
1977,Comedy,R,73.0,0.1871203482151031,4.9
2007,Crime,Not Rated,110.0,0.3330716490745544,6.1
2015,Drama,R,110.0,0.2604746520519256,4.9
1996,Adventure,R,110.0,0.2684501409530639,7.1
1998,Horror,PG,90.0,0.3412304520606994,4.7
1948,Comedy,Approved,90.0,0.1189123392105102,6.2
1956,Crime,Approved,95.0,0.3167479038238525,6.3
1944,Comedy,Approved,65.0,0.2379751354455948,5.9
2003,Comedy,R,105.0,0.5266936421394348,6.0
1984,Thriller,PG,106.0,0.2675281763076782,6.4
1940,Comedy,Approved,62.0,0.2169875055551529,7.3
2012,Drama,Not Rated,89.0,0.0723364800214767,5.7
1979,Thriller,R,92.0,0.5556175708770752,5.3
2012,Comedy,Not Rated,84.0,0.113986350595951,7.0
1978,Comedy,R,115.0,0.1087302863597869,6.6
2010,Romance,Not Rated,114.0,0.4367632269859314,6.3
2006,Documentary,R,95.0,0.4305391907691955,7.1
1971,Drama,R,108.0,0.172028362751007,6.1
2002,Documentary,R,90.0,0.2868791222572326,3.5
1960,Crime,Approved,82.0,0.2507305443286896,6.1
1954,Romance,Approved,96.0,0.2401220053434372,6.0
1987,Drama,R,87.0,0.1782582104206085,5.6
1966,Horror,Not Rated,90.0,0.2834368348121643,5.8
1992,Comedy,PG-13,105.0,0.1098782271146774,6.0
1982,Horror,PG,90.0,0.140008807182312,7.0
1981,Romance,R,124.0,0.3118480741977691,6.9
2014,Horror,Not Rated,73.0,0.2996728420257568,2.9
1979,Crime,PG,103.0,0.3334193229675293,5.6
2010,Documentary,Not Rated,115.0,0.2226067185401916,5.6
2006,Romance,PG-13,74.0,0.2462270706892013,7.0
1970,Crime,Not Rated,82.0,0.3346325755119324,6.2
2014,Comedy,Not Rated,96.0,0.2579623758792877,4.3
2009,Romance,PG,97.0,0.2692147493362427,5.4
2016,Comedy,R,97.0,0.2101712375879287,3.2
1986,Comedy,PG-13,96.0,0.1573818027973175,5.0
2001,Comedy,R,100.0,0.0998464599251747,7.2
1973,Horror,R,83.0,0.2578065991401672,4.3
2004,Documentary,PG,96.0,0.2226067185401916,6.1
1997,Comedy,PG-13,98.0,0.3039429783821106,6.7
1988,Horror,R,88.0,0.2600434720516205,5.1
2002,Comedy,R,87.0,0.1619845926761627,4.4
1971,Drama,R,102.0,0.2463820278644561,6.6
1982,Documentary,R,82.0,0.4947319030761719,7.0
2011,Drama,R,90.0,0.1482326686382293,4.7
1996,Romance,R,99.0,0.3164165019989013,5.4
2003,Documentary,PG-13,94.0,0.0979506522417068,6.0
1954,Romance,Approved,88.0,0.2993251085281372,6.6
2006,Horror,PG-13,85.0,0.1047699674963951,6.6
2003,Horror,R,85.0,0.188837319612503,3.8
2004,Documentary,Not Rated,88.0,0.2226067185401916,5.5
1959,Horror,Not Rated,82.0,0.2567535042762756,6.6
1931,Romance,Not Rated,71.0,0.3900653421878814,6.3
2008,Crime,PG,90.0,0.2919000387191772,4.3
2013,Comedy,Not Rated,90.0,0.0873540937900543,3.9
1992,Comedy,Not Rated,100.0,0.1146285831928253,7.2
2016,Documentary,R,100.0,0.389690101146698,6.6
1971,Comedy,PG-13,114.0,0.3374356627464294,6.5
1996,Comedy,R,98.0,0.2218179106712341,4.5
2007,Comedy,Not Rated,84.0,0.354579895734787,4.2
